Date,Store_ID,Zone,Total_Visitors,Avg_Dwell_Time_Min,Zone_Area_SqFt
2026-02-06,Store_03,Clothing,454,26,1559
2026-02-06,Store_03,Grocery,227,21,1963
2026-02-06,Store_03,Home,548,14,1424
2026-02-06,Store_03,Beauty,461,34,801
2026-02-07,Store_01,Electronics,501,8,705
2026-02-07,Store_01,Clothing,381,39,1418
2026-02-07,Store_01,Grocery,349,19,1163
2026-02-07,Store_01,Home,533,36,1068
2026-02-07,Store_01,Beauty,409,31,1034
2026-02-07,Store_02,Electronics,473,25,1608
2026-02-07,Store_02,Clothing,260,12,1763
2026-02-07,Store_02,Grocery,195,19,1377
2026-02-07,Store_02,Home,240,30,1702
2026-02-07,Store_02,Beauty,508,37,1704
2026-02-07,Store_03,Electronics,215,8,1954
2026-02-07,Store_03,Clothing,325,17,1614
2026-02-07,Store_03,Grocery,253,42,676
2026-02-07,Store_03,Home,390,33,877
2026-02-07,Store_03,Beauty,459,18,668
2026-02-08,Store_01,Electronics,236,24,1097
2026-02-08,Store_01,Clothing,254,35,1075
2026-02-08,Store_01,Grocery,391,50,936
2026-02-08,Store_01,Home,462,28,1885
2026-02-08,Store_01,Beauty,201,34,1075
2026-02-08,Store_02,Electronics,297,10,1619
2026-02-08,Store_02,Clothing,489,44,1355
2026-02-08,Store_02,Grocery,556,25,843
2026-02-08,Store_02,Home,259,14,1559
2026-02-08,Store_02,Beauty,553,14,696
2026-02-08,Store_03,Electronics,535,38,1524
2026-02-08,Store_03,Clothing,569,36,1848
2026-02-08,Store_03,Grocery,414,22,1879
2026-02-08,Store_03,Home,280,39,1228
2026-02-08,Store_03,Beauty,521,16,504
2026-02-09,Store_01,Electronics,222,38,808
2026-02-09,Store_01,Clothing,369,46,1199
2026-02-09,Store_01,Grocery,265,38,1633
2026-02-09,Store_01,Home,151,5,1965
2026-02-09,Store_01,Beauty,364,42,834
2026-02-09,Store_02,Electronics,223,20,575
2026-02-09,Store_02,Clothing,232,11,1043
2026-02-09,Store_02,Grocery,366,10,1931
2026-02-09,Store_02,Home,390,49,773
2026-02-09,Store_02,Beauty,598,48,1074
2026-02-09,Store_03,Electronics,199,37,1501
2026-02-09,Store_03,Clothing,160,49,1169
2026-02-09,Store_03,Grocery,317,19,579
2026-02-09,Store_03,Home,277,10,685
2026-02-09,Store_03,Beauty,472,6,505
2026-02-10,Store_01,Electronics,258,33,1864
2026-02-10,Store_01,Clothing,394,45,1163
2026-02-10,Store_01,Grocery,582,12,693
2026-02-10,Store_01,Home,167,37,910
2026-02-10,Store_01,Beauty,473,25,1152
2026-02-10,Store_02,Electronics,386,19,1414
2026-02-10,Store_02,Clothing,567,20,1351
2026-02-10,Store_02,Grocery,188,46,1016
2026-02-10,Store_02,Home,272,6,1231
2026-02-10,Store_02,Beauty,329,35,1855
2026-02-10,Store_03,Electronics,490,13,1018
2026-02-10,Store_03,Clothing,321,16,1842
2026-02-10,Store_03,Grocery,274,15,1013
2026-02-10,Store_03,Home,217,21,1579
2026-02-10,Store_03,Beauty,221,33,944
2026-02-11,Store_01,Electronics,257,17,1501
2026-02-11,Store_01,Clothing,505,34,943
2026-02-11,Store_01,Grocery,297,16,882
2026-02-11,Store_01,Home,295,29,621
2026-02-11,Store_01,Beauty,476,15,1558
2026-02-11,Store_02,Electronics,523,39,886
2026-02-11,Store_02,Clothing,211,10,1614
2026-02-11,Store_02,Grocery,337,27,963
2026-02-11,Store_02,Home,207,47,1569
2026-02-11,Store_02,Beauty,493,8,807
2026-02-11,Store_03,Electronics,451,29,1100
2026-02-11,Store_03,Clothing,297,33,1464
2026-02-11,Store_03,Grocery,314,25,653
2026-02-11,Store_03,Home,449,46,852
2026-02-11,Store_03,Beauty,279,21,1477
2026-02-12,Store_01,Electronics,260,23,1927
2026-02-12,Store_01,Clothing,297,6,1698
2026-02-12,Store_01,Grocery,351,17,648
2026-02-12,Store_01,Home,531,11,1724
2026-02-12,Store_01,Beauty,382,5,1608
2026-02-12,Store_02,Electronics,169,25,1522
2026-02-12,Store_02,Clothing,526,5,1581
2026-02-12,Store_02,Grocery,455,8,1529
2026-02-12,Store_02,Home,471,47,1038
2026-02-12,Store_02,Beauty,359,14,1481
2026-02-12,Store_03,Electronics,508,25,1194
2026-02-12,Store_03,Clothing,315,48,537
2026-02-12,Store_03,Grocery,584,34,1659
2026-02-12,Store_03,Home,546,48,1770
2026-02-12,Store_03,Beauty,446,20,713
2026-02-13,Store_01,Electronics,230,50,1397
2026-02-13,Store_01,Clothing,544,7,1234
2026-02-13,Store_01,Grocery,282,45,511
2026-02-13,Store_01,Home,223,46,675
2026-02-13,Store_01,Beauty,465,10,566
2026-02-13,Store_02,Electronics,587,26,1355
2026-02-13,Store_02,Clothing,276,23,1125
2026-02-13,Store_02,Grocery,361,13,1096
2026-02-13,Store_02,Home,263,12,731
2026-02-13,Store_02,Beauty,154,18,1019
2026-02-13,Store_03,Electronics,489,13,745
2026-02-13,Store_03,Clothing,564,19,649
2026-02-13,Store_03,Grocery,253,31,1873
2026-02-13,Store_03,Home,307,5,1707
2026-02-13,Store_03,Beauty,318,18,698
2026-02-14,Store_01,Electronics,259,39,1816
2026-02-14,Store_01,Clothing,503,12,1753
2026-02-14,Store_01,Grocery,589,42,1481
2026-02-14,Store_01,Home,600,15,1092
2026-02-14,Store_01,Beauty,508,29,1257
2026-02-14,Store_02,Electronics,336,15,1640
2026-02-14,Store_02,Clothing,429,34,1645
2026-02-14,Store_02,Grocery,591,11,911
2026-02-14,Store_02,Home,419,11,1777
2026-02-14,Store_02,Beauty,264,20,1905
2026-02-14,Store_03,Electronics,595,36,1996
2026-02-14,Store_03,Clothing,287,10,1344
2026-02-14,Store_03,Grocery,162,18,1287
2026-02-14,Store_03,Home,199,30,1295
2026-02-14,Store_03,Beauty,470,27,626
2026-02-15,Store_01,Electronics,388,47,1444
2026-02-15,Store_01,Clothing,377,39,1931
2026-02-15,Store_01,Grocery,321,15,962
2026-02-15,Store_01,Home,437,10,1369
2026-02-15,Store_01,Beauty,407,28,1575
2026-02-15,Store_02,Electronics,176,32,1012
2026-02-15,Store_02,Clothing,256,33,1625
2026-02-15,Store_02,Grocery,362,35,931
2026-02-15,Store_02,Home,323,24,1490
2026-02-15,Store_02,Beauty,380,12,1867
2026-02-15,Store_03,Electronics,476,43,1576
2026-02-15,Store_03,Clothing,461,49,1571
2026-02-15,Store_03,Grocery,237,20,920
2026-02-15,Store_03,Home,248,15,1518
2026-02-15,Store_03,Beauty,492,26,1051
2026-02-16,Store_01,Electronics,586,32,530
2026-02-16,Store_01,Clothing,364,17,617
2026-02-16,Store_01,Grocery,318,37,1571
2026-02-16,Store_01,Home,320,48,1510
2026-02-16,Store_01,Beauty,245,46,1326
2026-02-16,Store_02,Electronics,239,7,1980
2026-02-16,Store_02,Clothing,429,8,1960
2026-02-16,Store_02,Grocery,537,40,1840
2026-02-16,Store_02,Home,308,37,1168
2026-02-16,Store_02,Beauty,205,29,1254
2026-02-16,Store_03,Electronics,489,35,1363
2026-02-16,Store_03,Clothing,340,37,906
2026-02-16,Store_03,Grocery,236,20,1992
2026-02-16,Store_03,Home,243,45,619
2026-02-16,Store_03,Beauty,428,34,1286
2026-02-17,Store_01,Electronics,436,15,1714
2026-02-17,Store_01,Clothing,593,26,1419
2026-02-17,Store_01,Grocery,372,24,1175
2026-02-17,Store_01,Home,471,12,1705
2026-02-17,Store_01,Beauty,373,37,1592
2026-02-17,Store_02,Electronics,231,30,1393
2026-02-17,Store_02,Clothing,451,30,1602
2026-02-17,Store_02,Grocery,583,20,1538
2026-02-17,Store_02,Home,354,11,655
2026-02-17,Store_02,Beauty,588,23,1856
2026-02-17,Store_03,Electronics,448,28,755
2026-02-17,Store_03,Clothing,272,50,1983
2026-02-17,Store_03,Grocery,536,43,1238
2026-02-17,Store_03,Home,580,24,1270
2026-02-17,Store_03,Beauty,151,37,1652
2026-02-18,Store_01,Electronics,384,24,1243
2026-02-18,Store_01,Clothing,472,27,1704
2026-02-18,Store_01,Grocery,405,16,577
2026-02-18,Store_01,Home,552,18,646
2026-02-18,Store_01,Beauty,290,44,1721
2026-02-18,Store_02,Electronics,337,11,1170
2026-02-18,Store_02,Clothing,371,23,1321
2026-02-18,Store_02,Grocery,489,19,1679
2026-02-18,Store_02,Home,213,15,1909
2026-02-18,Store_02,Beauty,429,22,1455
2026-02-18,Store_03,Electronics,566,30,1083
2026-02-18,Store_03,Clothing,522,38,1030
2026-02-18,Store_03,Grocery,590,46,1586
2026-02-18,Store_03,Home,158,21,1110
2026-02-18,Store_03,Beauty,205,13,1048
2026-02-19,Store_01,Electronics,485,15,843
2026-02-19,Store_01,Clothing,534,8,1428
2026-02-19,Store_01,Grocery,279,47,1604
2026-02-19,Store_01,Home,295,35,1215
2026-02-19,Store_01,Beauty,474,38,967
2026-02-19,Store_02,Electronics,275,37,1255
2026-02-19,Store_02,Clothing,502,49,1684
2026-02-19,Store_02,Grocery,565,10,1750
2026-02-19,Store_02,Home,322,41,722
2026-02-19,Store_02,Beauty,429,44,1709
2026-02-19,Store_03,Electronics,364,13,1881
2026-02-19,Store_03,Clothing,287,47,1244
2026-02-19,Store_03,Grocery,404,37,1229
2026-02-19,Store_03,Home,310,14,1067
2026-02-19,Store_03,Beauty,536,39,1003
2026-02-20,Store_01,Electronics,174,42,1544
2026-02-20,Store_01,Clothing,472,25,1899
2026-02-20,Store_01,Grocery,547,50,1485
2026-02-20,Store_01,Home,303,39,1941
2026-02-20,Store_01,Beauty,523,43,1006
2026-02-20,Store_02,Electronics,471,44,1851
2026-02-20,Store_02,Clothing,327,36,1466
2026-02-20,Store_02,Grocery,315,8,582
2026-02-20,Store_02,Home,359,25,1182
2026-02-20,Store_02,Beauty,150,26,563
2026-02-20,Store_03,Electronics,193,38,727
2026-02-20,Store_03,Clothing,403,6,986
2026-02-20,Store_03,Grocery,385,27,1301
2026-02-20,Store_03,Home,173,14,749
2026-02-20,Store_03,Beauty,423,23,1013
2026-02-21,Store_01,Electronics,459,45,1311
2026-02-21,Store_01,Clothing,380,8,537
2026-02-21,Store_01,Grocery,311,36,1848
2026-02-21,Store_01,Home,438,7,1959
2026-02-21,Store_01,Beauty,389,44,1540
2026-02-21,Store_02,Electronics,336,11,1333
2026-02-21,Store_02,Clothing,489,12,631
2026-02-21,Store_02,Grocery,519,17,1740
2026-02-21,Store_02,Home,263,18,1929
2026-02-21,Store_02,Beauty,272,44,1860
2026-02-21,Store_03,Electronics,240,15,1581
2026-02-21,Store_03,Clothing,201,10,1805
2026-02-21,Store_03,Grocery,565,44,1934
2026-02-21,Store_03,Home,191,39,719
2026-02-21,Store_03,Beauty,488,39,1859
2026-02-22,Store_01,Electronics,367,28,1692
2026-02-22,Store_01,Clothing,225,40,1714
2026-02-22,Store_01,Grocery,376,39,1833
2026-02-22,Store_01,Home,461,34,827
2026-02-22,Store_01,Beauty,501,8,626
2026-02-22,Store_02,Electronics,475,10,1312
2026-02-22,Store_02,Clothing,587,15,1678
2026-02-22,Store_02,Grocery,452,27,856
2026-02-22,Store_02,Home,332,14,1537
2026-02-22,Store_02,Beauty,166,32,1223
2026-02-22,Store_03,Electronics,487,6,1961
2026-02-22,Store_03,Clothing,407,28,868
2026-02-22,Store_03,Grocery,371,26,1637
2026-02-22,Store_03,Home,201,29,1410
2026-02-22,Store_03,Beauty,371,44,1519
2026-02-23,Store_01,Electronics,577,32,1000
2026-02-23,Store_01,Clothing,224,13,1174
2026-02-23,Store_01,Grocery,162,24,1848
2026-02-23,Store_01,Home,501,33,801
2026-02-23,Store_01,Beauty,358,8,1879
2026-02-23,Store_02,Electronics,572,23,1967
2026-02-23,Store_02,Clothing,457,16,1207
2026-02-23,Store_02,Grocery,455,25,840
2026-02-23,Store_02,Home,598,49,1250
2026-02-23,Store_02,Beauty,375,28,1529
2026-02-23,Store_03,Electronics,162,19,746
2026-02-23,Store_03,Clothing,469,39,1338
2026-02-23,Store_03,Grocery,277,13,1225
2026-02-23,Store_03,Home,463,10,1455
2026-02-23,Store_03,Beauty,255,24,1180
2026-02-24,Store_01,Electronics,218,44,814
2026-02-24,Store_01,Clothing,354,7,1239
2026-02-24,Store_01,Grocery,501,36,650
2026-02-24,Store_01,Home,178,15,952
2026-02-24,Store_01,Beauty,370,18,914
2026-02-24,Store_02,Electronics,522,31,1508
2026-02-24,Store_02,Clothing,484,12,532
2026-02-24,Store_02,Grocery,261,24,1406
2026-02-24,Store_02,Home,152,25,1597
2026-02-24,Store_02,Beauty,296,14,502
2026-02-24,Store_03,Electronics,559,41,1556
2026-02-24,Store_03,Clothing,531,22,1116
2026-02-24,Store_03,Grocery,391,38,1154
2026-02-24,Store_03,Home,543,50,1270
2026-02-24,Store_03,Beauty,350,18,1242
2026-02-25,Store_01,Electronics,521,36,1047
2026-02-25,Store_01,Clothing,352,40,710
2026-02-25,Store_01,Grocery,210,27,1420
2026-02-25,Store_01,Home,261,18,1044
2026-02-25,Store_01,Beauty,514,5,680
2026-02-25,Store_02,Electronics,533,42,1419
2026-02-25,Store_02,Clothing,534,35,1980
2026-02-25,Store_02,Grocery,344,8,1158
2026-02-25,Store_02,Home,157,40,1140
2026-02-25,Store_02,Beauty,297,32,1280
2026-02-25,Store_03,Electronics,438,19,1250
2026-02-25,Store_03,Clothing,402,35,975
2026-02-25,Store_03,Grocery,488,35,1546
2026-02-25,Store_03,Home,471,46,1906
2026-02-25,Store_03,Beauty,528,33,1933
2026-02-26,Store_01,Electronics,356,43,1787
2026-02-26,Store_01,Clothing,411,27,1959
2026-02-26,Store_01,Grocery,397,11,1966
2026-02-26,Store_01,Home,460,34,591
2026-02-26,Store_01,Beauty,443,13,616
2026-02-26,Store_02,Electronics,478,19,745
2026-02-26,Store_02,Clothing,512,9,1271
2026-02-26,Store_02,Grocery,363,33,537
2026-02-26,Store_02,Home,153,5,636
2026-02-26,Store_02,Beauty,492,44,1816
2026-02-26,Store_03,Electronics,478,38,978
2026-02-26,Store_03,Clothing,152,39,795
2026-02-26,Store_03,Grocery,412,27,1656
2026-02-26,Store_03,Home,310,6,700
2026-02-26,Store_03,Beauty,419,41,662
