date,store_id,sku,quantity,total_revenue,total_cost,checkout_time_min,queue_length,customer_id,delay_cost_est
2024-10-11,S5,P113,4,1844.12,1474.04,6.498352727841305,11,C2422,92.206
2024-02-22,S4,P174,1,91.71,72.74,8.498433048461482,1,C1098,4.5855
2024-02-06,S1,P131,3,997.26,738.0600000000001,7.305366302234139,3,C771,49.863
2024-05-20,S2,P154,2,707.92,577.7,5.054642827358386,13,C2783,35.396
2024-07-21,S5,P67,4,923.36,765.52,2.7521829751702924,4,C1570,0.0
2024-01-09,S4,P125,1,714.95,484.64,3.706963832086836,4,C240,0.0
2024-02-18,S5,P172,1,684.86,490.22,5.729513088837782,5,C1932,34.243
2024-12-05,S3,P68,3,1046.28,659.4300000000001,8.680378343390881,2,C897,52.314
2024-03-20,S5,P117,4,1060.04,803.64,1.966278658517877,5,C1102,0.0
2024-04-05,S4,P57,2,1279.68,974.2,2.4555498129043203,9,C2414,0.0
2024-12-20,S1,P61,1,75.3,55.9,1.006433156156856,3,C1420,0.0
2024-06-26,S4,P33,2,553.36,350.86,4.7613545183955885,0,C2094,0.0
2024-09-04,S4,P181,3,1748.85,1205.13,7.34489800960854,8,C664,87.4425
2024-10-02,S2,P190,2,52.7,39.66,3.930688210997321,4,C796,0.0
2024-09-26,S3,P63,3,1871.01,1361.97,9.35604666313835,14,C1796,93.5505
2024-11-04,S4,P200,4,2064.04,1690.92,5.612024431967215,11,C1235,103.202
2024-02-26,S3,P97,4,110.84,73.64,7.452260736613868,5,C2400,5.542000000000001
2024-12-13,S1,P50,1,152.49,95.73,8.613811356722724,7,C191,7.624500000000001
2024-07-01,S1,P176,4,2498.08,1797.72,7.948398123762141,1,C2747,124.904
2024-04-24,S2,P50,2,304.98,191.46,6.25011989439193,12,C2288,15.249000000000002
2024-11-27,S3,P95,4,438.04,350.96,2.094148859027889,1,C207,0.0
2024-03-30,S1,P55,1,709.31,468.46,2.015248386283268,10,C133,0.0
2024-03-02,S1,P31,3,724.77,548.28,1.4125552719333387,13,C636,0.0
2024-04-22,S2,P125,3,2144.8500000000004,1453.92,5.876718701789981,3,C2877,107.24250000000002
2024-02-18,S4,P171,1,327.31,251.14,4.588727889745858,7,C443,0.0
2024-12-20,S5,P155,3,273.36,226.77,8.725720020117397,11,C54,13.668000000000001
2024-03-03,S5,P193,1,313.93,254.24,1.892813843703816,6,C147,0.0
2024-06-22,S1,P188,1,38.56,24.93,1.8578942981706872,12,C2533,0.0
2024-11-20,S4,P179,4,1459.84,1087.48,2.516035812006744,13,C2639,0.0
2024-12-16,S2,P61,2,150.6,111.8,3.939525161071403,0,C2691,0.0
2024-11-10,S5,P117,4,1060.04,803.64,5.5276292914026905,9,C1180,53.002
2024-02-27,S1,P105,1,638.38,471.32,8.299549659687619,8,C2339,31.919
2024-08-29,S3,P37,1,223.84,140.72,5.985215215184336,8,C264,11.192
2024-02-09,S5,P28,4,639.8,468.16,6.666681797312485,4,C1126,31.99
2024-12-23,S5,P82,1,30.31,24.95,6.993284322847081,1,C2042,1.5155
2024-04-04,S4,P79,2,474.26,351.24,9.330266424615113,10,C2715,23.713
2024-05-14,S5,P102,3,194.85,133.74,9.77182833690048,0,C2019,9.7425
2024-10-24,S1,P35,4,3082.28,1944.68,5.094956668864662,5,C2973,154.11400000000003
2024-07-11,S4,P177,1,126.77,104.22,9.64521573589502,14,C2823,6.3385
2024-06-06,S4,P126,4,293.84,238.2,2.9985857109922427,7,C955,0.0
2024-10-28,S4,P125,3,2144.8500000000004,1453.92,7.938774047868295,5,C2550,107.24250000000002
2024-11-19,S5,P39,2,970.44,687.1,5.545669174611248,10,C203,48.522000000000006
2024-05-08,S3,P96,2,148.72,112.28,9.508968819424638,10,C2616,7.436
2024-04-15,S5,P48,1,509.62,341.09,5.72470196681676,1,C236,25.481
2024-05-10,S5,P157,2,1312.02,914.9,2.7147431346486903,4,C2975,0.0
2024-02-22,S3,P22,2,891.5,716.44,3.94847385587016,8,C1198,0.0
2024-09-26,S4,P175,1,412.41,324.03,4.416191196165407,10,C2925,0.0
2024-05-18,S5,P28,4,639.8,468.16,7.740301805014093,10,C1031,31.99
2024-01-03,S3,P38,1,35.04,26.19,4.270705363849926,2,C1926,0.0
2024-07-06,S5,P137,4,1361.44,895.2,8.1751592968552,6,C347,68.072
2024-04-26,S1,P134,3,255.21,204.66,2.535272031118792,3,C817,0.0
2024-10-30,S2,P200,3,1548.03,1268.19,5.767601316431401,3,C2775,77.4015
2024-05-25,S4,P188,4,154.24,99.72,8.020999146078765,0,C1509,7.712000000000001
2024-11-25,S3,P45,1,218.62,169.72,4.868372403655496,5,C2790,0.0
2024-01-16,S5,P189,2,508.22,409.22,6.568183942579241,1,C417,25.411
2024-06-01,S3,P7,3,1062.06,833.67,2.68425892635098,14,C433,0.0
2024-08-29,S2,P50,4,609.96,382.92,9.1701619787893,4,C2583,30.498000000000005
2024-12-27,S2,P9,3,1462.44,1099.08,4.9642706736484605,0,C1766,0.0
2024-12-24,S2,P99,2,106.0,67.1,9.431942067925595,6,C1438,5.300000000000001
2024-08-27,S3,P20,1,748.44,486.14,5.488679531517201,13,C1261,37.422000000000004
2024-01-23,S4,P162,4,1491.72,973.36,2.301146833726781,2,C2084,0.0
2024-08-12,S1,P35,4,3082.28,1944.68,3.883191895041888,5,C2570,0.0
2024-04-26,S3,P53,4,2173.72,1412.72,9.837185224628737,14,C1781,108.68599999999999
2024-04-11,S2,P97,1,27.71,18.41,1.9000853615744304,7,C56,0.0
2024-03-09,S2,P187,1,560.19,359.54,8.776274061270463,14,C1126,28.009500000000003
2024-01-17,S5,P186,3,1371.09,1128.78,3.763435453205841,8,C233,0.0
2024-10-14,S2,P68,1,348.76,219.81,3.1533364373209496,7,C65,0.0
2024-08-04,S4,P180,3,1136.67,770.01,2.681428885595442,13,C774,0.0
2024-04-12,S1,P72,4,228.48,178.0,3.406931460141144,7,C1585,0.0
2024-01-26,S5,P154,3,1061.88,866.5500000000001,3.5799453164085486,6,C817,0.0
2024-07-05,S4,P180,1,378.89,256.67,1.886374833855995,9,C18,0.0
2024-04-13,S5,P56,1,397.31,294.54,8.392327328859674,1,C1560,19.8655
2024-09-09,S3,P161,3,513.72,424.9500000000001,9.062982343056396,6,C1404,25.686000000000003
2024-04-13,S2,P108,3,767.3100000000001,524.73,3.768167296154285,8,C1718,0.0
2024-01-14,S3,P80,1,356.25,293.36,9.211183937743671,4,C2731,17.8125
2024-07-09,S3,P42,2,766.26,480.9,3.831364396107292,3,C701,0.0
2024-01-15,S1,P170,4,2393.12,1901.08,2.792757103550502,13,C2876,0.0
2024-11-29,S2,P171,1,327.31,251.14,8.50601890923705,5,C2753,16.3655
2024-04-23,S5,P130,4,1608.28,1200.12,1.4303582947208429,0,C364,0.0
2024-03-07,S5,P65,4,1455.08,1018.4,7.5933199587573235,4,C1747,72.754
2024-01-22,S5,P180,1,378.89,256.67,2.846405563547388,14,C948,0.0
2024-11-30,S3,P76,4,783.2,542.16,4.678959899185709,8,C429,0.0
2024-03-22,S2,P111,2,79.84,58.4,5.250040199835135,9,C1080,3.9920000000000004
2024-08-15,S2,P129,1,292.23,191.61,7.051460452624676,3,C962,14.611500000000001
2024-03-31,S5,P69,1,563.97,427.97,8.761742125534841,9,C2402,28.198500000000003
2024-03-16,S2,P96,4,297.44,224.56,4.488936412186261,5,C217,0.0
2024-05-01,S4,P200,4,2064.04,1690.92,1.1477301931507928,1,C888,0.0
2024-05-28,S3,P32,3,829.5,643.59,7.507697887118099,2,C413,41.475
2024-01-20,S2,P196,4,1597.24,1230.8,1.7422254397537338,4,C2568,0.0
2024-06-04,S2,P5,3,919.92,757.92,2.8039904492057373,8,C405,0.0
2024-04-27,S1,P72,2,114.24,89.0,5.865702183870853,11,C65,5.712
2024-06-08,S5,P141,4,1903.24,1405.96,3.617767261317284,12,C1796,0.0
2024-01-22,S5,P198,3,486.27,361.23,8.780961097456405,9,C1067,24.3135
2024-10-10,S4,P112,3,436.35,290.85,4.745624630204102,13,C2107,0.0
2024-04-23,S5,P108,1,255.77,174.91,5.19400185203858,3,C123,12.7885
2024-10-16,S4,P194,1,406.41,283.29,4.002838000937933,12,C2295,0.0
2024-11-14,S5,P131,1,332.42,246.02,3.413461955491063,9,C2179,0.0
2024-06-12,S2,P42,1,383.13,240.45,8.727396579200061,5,C1115,19.1565
2024-04-15,S5,P196,3,1197.93,923.1,8.505638543728338,5,C1404,59.8965
2024-11-09,S5,P60,4,2230.44,1498.56,6.530717612101414,5,C2685,111.522
2024-03-11,S4,P52,2,1128.78,884.98,9.45445868668924,9,C1078,56.439
2024-10-27,S4,P35,4,3082.28,1944.68,2.928782124956946,13,C1098,0.0
2024-07-09,S5,P79,2,474.26,351.24,1.68897599363545,14,C1213,0.0
2024-12-18,S1,P161,1,171.24,141.65,1.4815707102470246,13,C455,0.0
2024-04-04,S1,P190,2,52.7,39.66,2.389324972615796,12,C1228,0.0
2024-10-28,S3,P93,4,1539.96,1052.72,4.427957777087217,3,C2845,0.0
2024-07-18,S2,P23,1,36.95,25.4,1.1125306617488744,5,C173,0.0
2024-05-22,S3,P47,1,288.19,204.81,7.3145575007449875,5,C434,14.409500000000001
2024-07-26,S1,P98,1,249.03,179.69,4.944107114385178,8,C2763,0.0
2024-09-09,S5,P141,4,1903.24,1405.96,7.159642717784257,8,C2577,95.162
2024-10-06,S4,P69,4,2255.88,1711.88,2.482809782890844,9,C321,0.0
2024-09-24,S4,P108,3,767.3100000000001,524.73,4.294519379300962,10,C1882,0.0
2024-03-21,S3,P137,2,680.72,447.6,7.211556339789885,14,C282,34.036
2024-01-30,S1,P54,4,1295.16,832.84,8.839058213043497,7,C2853,64.75800000000001
2024-11-28,S4,P54,4,1295.16,832.84,7.880846145175592,10,C1210,64.75800000000001
2024-05-31,S1,P9,2,974.96,732.72,4.758642458161271,5,C1417,0.0
2024-11-22,S1,P11,2,1117.34,832.16,5.215021706503667,1,C2380,55.867
2024-05-24,S3,P10,4,171.12,128.64,4.9746745076466015,9,C2610,0.0
2024-12-13,S5,P146,4,2918.52,1972.96,7.718361001957069,14,C2742,145.92600000000002
2024-02-18,S2,P88,2,564.26,410.84,7.676899719655681,5,C851,28.213
2024-05-03,S3,P118,2,114.68,72.42,8.871925410564938,9,C817,5.734000000000001
2024-03-05,S2,P51,1,220.29,137.81,4.24675382927572,14,C2261,0.0
2024-02-26,S2,P175,4,1649.64,1296.12,9.961300650045128,4,C2982,82.48200000000001
2024-04-08,S3,P84,1,498.19,387.3,6.610559662141802,2,C1852,24.9095
2024-07-16,S1,P26,2,1087.9,700.88,5.9872675436199465,2,C1134,54.39500000000001
2024-03-20,S4,P127,4,1272.56,817.44,8.331594603429588,2,C2482,63.628
2024-12-26,S3,P147,1,246.63,161.67,3.930284720131343,10,C1987,0.0
2024-04-20,S5,P79,3,711.39,526.86,5.36311275324445,11,C825,35.5695
2024-11-14,S4,P126,2,146.92,119.1,7.132145375506517,6,C1766,7.346
2024-04-14,S4,P193,1,313.93,254.24,1.537742523069613,11,C2084,0.0
2024-12-15,S3,P193,4,1255.72,1016.96,1.132820579126026,8,C428,0.0
2024-07-04,S3,P60,3,1672.83,1123.92,6.0652712048059145,6,C310,83.64150000000001
2024-11-01,S2,P133,4,86.36,62.24,1.7095431099148088,4,C2127,0.0
2024-07-03,S5,P109,1,230.74,176.91,2.656744532235977,11,C1542,0.0
2024-06-23,S1,P110,3,1404.36,1048.56,9.002429853978079,11,C2364,70.218
2024-05-15,S2,P167,2,895.96,615.92,6.075275363441697,11,C1047,44.798
2024-10-22,S2,P60,2,1115.22,749.28,8.275727926769603,1,C1645,55.761
2024-11-30,S4,P107,4,947.48,779.44,8.359220233730369,1,C888,47.374
2024-09-17,S4,P167,1,447.98,307.96,8.555224441497666,4,C612,22.399
2024-07-25,S5,P188,3,115.68,74.78999999999999,6.571562656507329,10,C820,5.784000000000001
2024-12-22,S5,P22,1,445.75,358.22,2.6319123644155606,9,C2927,0.0
2024-02-20,S2,P6,4,596.64,397.2,5.578126590755635,1,C807,29.832
2024-05-15,S4,P79,2,474.26,351.24,4.691145729510334,13,C258,0.0
2024-05-07,S2,P167,4,1791.92,1231.84,9.48332958883859,6,C2821,89.596
2024-09-06,S2,P129,4,1168.92,766.44,1.3535446862847291,11,C2878,0.0
2024-09-25,S3,P22,2,891.5,716.44,1.2063352864116803,9,C1299,0.0
2024-08-12,S5,P54,3,971.37,624.63,3.160973622650717,4,C1722,0.0
2024-09-21,S3,P95,3,328.53000000000003,263.22,2.8027787997428493,8,C2205,0.0
2024-07-18,S1,P5,2,613.28,505.28,8.608131843109671,4,C132,30.664
2024-01-10,S5,P173,1,157.08,127.67,9.976432723577888,0,C864,7.854000000000001
2024-12-09,S3,P52,4,2257.56,1769.96,7.640993726574553,12,C422,112.878
2024-12-05,S2,P31,3,724.77,548.28,1.7241223516174424,4,C2789,0.0
2024-04-24,S3,P3,4,2147.24,1624.44,9.724623697998366,11,C774,107.362
2024-07-12,S3,P56,2,794.62,589.08,9.928424111481398,11,C1940,39.731
2024-01-19,S2,P137,2,680.72,447.6,6.58656685004869,11,C2082,34.036
2024-03-06,S2,P97,3,83.13,55.23,1.2843994067200994,9,C342,0.0
2024-06-29,S2,P158,1,514.74,380.97,4.068244623155923,7,C2641,0.0
2024-06-01,S5,P85,4,253.04,207.28,6.729965109112013,11,C1973,12.652000000000001
2024-01-19,S2,P121,1,433.84,305.2,5.536990394749545,10,C1100,21.692
2024-01-13,S3,P146,2,1459.26,986.48,2.580123388971849,12,C2291,0.0
2024-02-10,S3,P41,4,991.48,764.52,6.207423583106881,3,C1683,49.574000000000005
2024-11-22,S2,P86,3,1199.97,824.73,4.464665677659033,11,C2983,0.0
2024-05-29,S2,P89,4,677.2,531.68,9.129651111725146,7,C2352,33.86000000000001
2024-05-19,S1,P188,3,115.68,74.78999999999999,8.35925564235287,6,C398,5.784000000000001
2024-09-28,S2,P194,1,406.41,283.29,9.566109275211746,9,C1593,20.320500000000003
2024-03-24,S4,P147,3,739.89,485.01,4.7271518524455285,0,C1100,0.0
2024-02-03,S1,P147,4,986.52,646.68,7.913193272294931,2,C2412,49.326
2024-09-28,S2,P113,4,1844.12,1474.04,7.449575613703424,11,C1073,92.206
2024-11-22,S2,P4,4,1900.44,1381.08,6.901731208220853,2,C39,95.022
2024-04-09,S2,P120,1,310.28,251.58,5.795768501825558,2,C772,15.514
2024-06-11,S2,P164,3,1248.96,897.24,5.670804739680472,11,C393,62.44800000000001
2024-04-06,S5,P113,2,922.06,737.02,2.5388491775958566,8,C1731,0.0
2024-06-20,S1,P77,1,388.55,255.74,3.8811759342411007,14,C1032,0.0
2024-10-12,S3,P169,3,888.03,612.9300000000001,6.679093545688079,13,C1102,44.4015
2024-09-22,S1,P76,3,587.4000000000001,406.62,2.646313229814466,3,C520,0.0
2024-09-12,S2,P3,4,2147.24,1624.44,5.228099335961635,9,C1235,107.362
2024-01-21,S3,P156,4,1973.24,1395.76,6.786286052614149,12,C1450,98.662
2024-05-01,S4,P122,4,2412.44,1591.48,2.234459035643612,5,C396,0.0
2024-08-26,S4,P56,4,1589.24,1178.16,7.028278525943977,11,C869,79.462
2024-07-31,S4,P63,4,2494.68,1815.96,9.706439875869272,3,C1817,124.734
2024-02-04,S4,P16,2,1030.52,658.06,7.0867282883176665,4,C620,51.526
2024-03-31,S5,P3,1,536.81,406.11,2.837927554179128,10,C689,0.0
2024-03-11,S4,P190,2,52.7,39.66,9.90240273439018,0,C672,2.6350000000000002
2024-01-14,S1,P6,3,447.48,297.9,3.5251357448894662,5,C2225,0.0
2024-08-21,S1,P177,4,507.08,416.88,1.7712567057557214,14,C434,0.0
2024-10-05,S2,P171,4,1309.24,1004.56,3.505115752806602,5,C2257,0.0
2024-12-01,S4,P191,3,638.1899999999999,511.41,6.85053686780201,7,C2548,31.909499999999998
2024-11-25,S4,P41,3,743.61,573.39,7.663551218418793,5,C1331,37.1805
2024-02-22,S2,P34,4,1565.4,1056.84,6.170319641838296,3,C2262,78.27000000000001
2024-04-14,S2,P132,4,702.64,527.48,1.8512936030430676,9,C289,0.0
2024-04-04,S3,P200,2,1032.02,845.46,9.924660170682944,12,C1639,51.601
2024-04-04,S2,P43,1,623.0,410.05,8.278727950850161,3,C1255,31.150000000000002
2024-05-28,S3,P94,1,448.28,367.72,4.478529903301787,12,C1769,0.0
2024-04-20,S3,P88,4,1128.52,821.68,8.46446459408557,4,C1540,56.426
2024-05-05,S1,P163,1,650.8,410.03,5.078999484273444,5,C531,32.54
2024-02-06,S5,P171,3,981.93,753.42,2.237184561279162,4,C162,0.0
2024-03-25,S4,P37,2,447.68,281.44,7.980525361807384,11,C2839,22.384
2024-03-13,S1,P134,4,340.28,272.88,8.419972542386033,7,C1196,17.014
2024-11-29,S3,P18,3,1485.72,1013.19,1.312493922899411,0,C2694,0.0
2024-02-15,S3,P166,2,1309.56,905.08,3.3054009713656383,11,C2615,0.0
2024-11-05,S4,P20,2,1496.88,972.28,6.332730823876058,8,C2667,74.84400000000001
2024-03-14,S4,P172,3,2054.58,1470.66,5.003706525423432,5,C1755,102.729
2024-08-31,S5,P103,2,978.64,643.68,2.652015299811163,1,C2746,0.0
2024-11-22,S3,P98,4,996.12,718.76,8.697434569944495,1,C1015,49.806000000000004
2024-08-28,S1,P45,1,218.62,169.72,5.591427915269751,6,C1674,10.931000000000001
2024-02-13,S1,P133,2,43.18,31.12,2.8388972533686982,2,C733,0.0
2024-01-29,S2,P139,1,446.77,281.39,1.7079360692654149,1,C100,0.0
2024-07-24,S1,P48,1,509.62,341.09,1.579507746589936,9,C2255,0.0
2024-09-17,S5,P91,1,112.65,86.65,9.45417133687758,13,C1894,5.6325
2024-09-29,S3,P198,2,324.18,240.82,9.656287321310783,14,C1115,16.209
2024-09-17,S3,P13,2,1489.5,987.14,2.6183041650968506,13,C466,0.0
2024-11-19,S5,P70,2,1133.22,854.12,9.287156066804036,1,C1469,56.661
2024-03-24,S1,P157,2,1312.02,914.9,7.566321067861939,11,C2886,65.601
2024-12-31,S5,P190,2,52.7,39.66,1.696549108953968,2,C1700,0.0
2024-02-11,S1,P60,4,2230.44,1498.56,8.845564348804704,13,C1325,111.522
2024-06-02,S5,P96,4,297.44,224.56,6.846649851817414,3,C78,14.872
2024-01-07,S4,P91,3,337.95000000000005,259.95000000000005,7.508900527210331,1,C2405,16.897500000000004
2024-06-10,S4,P93,2,769.98,526.36,4.942535011326014,11,C2321,0.0
2024-12-27,S4,P186,4,1828.12,1505.04,1.4060771656323838,14,C733,0.0
2024-12-18,S4,P18,4,1980.96,1350.92,4.331679316207897,5,C270,0.0
2024-12-01,S3,P192,3,1328.28,902.58,1.7057708465471737,4,C1689,0.0
2024-10-12,S2,P180,3,1136.67,770.01,4.714235892568836,11,C2858,0.0
2024-10-21,S5,P182,3,352.26,260.76,1.6278181315897309,9,C391,0.0
2024-06-04,S5,P80,1,356.25,293.36,3.725147524492036,10,C70,0.0
2024-03-13,S1,P93,3,1154.97,789.54,5.683057477230414,14,C226,57.74850000000001
2024-04-03,S4,P80,3,1068.75,880.08,8.751208311279843,4,C1228,53.4375
2024-08-04,S4,P32,3,829.5,643.59,8.908708573994684,11,C2018,41.475
2024-04-17,S2,P185,4,756.2,502.8,1.602081742138851,2,C190,0.0
2024-09-10,S5,P183,4,2149.16,1741.88,2.360069236640334,12,C1986,0.0
2024-05-17,S3,P149,4,1227.04,856.6,9.37958072509254,1,C816,61.352000000000004
2024-06-18,S1,P197,1,270.43,171.87,9.068116822013442,9,C2746,13.521500000000001
2024-03-01,S1,P74,2,1068.58,851.7,1.777107982692464,5,C1988,0.0
2024-12-04,S1,P155,2,182.24,151.18,5.933201007449664,0,C1618,9.112
2024-06-03,S4,P76,4,783.2,542.16,6.435109709652926,6,C2229,39.160000000000004
2024-06-07,S1,P38,3,105.12,78.57000000000001,9.130385976334216,14,C2115,5.256
2024-06-06,S2,P37,4,895.36,562.88,9.351268164973348,3,C38,44.768
2024-08-22,S2,P64,4,1914.28,1304.4,2.888851874612188,7,C1097,0.0
2024-07-30,S5,P87,2,1373.24,976.34,9.29846204292931,1,C688,68.662
2024-01-11,S1,P162,2,745.86,486.68,2.1417896798679195,8,C2143,0.0
2024-02-19,S1,P131,1,332.42,246.02,3.544606713089277,10,C2792,0.0
2024-12-16,S4,P175,4,1649.64,1296.12,5.179862672519954,4,C2545,82.48200000000001
2024-09-12,S1,P128,3,1014.69,784.5899999999999,5.8074347025893625,12,C697,50.734500000000004
2024-04-03,S1,P6,4,596.64,397.2,6.247684186770527,12,C2597,29.832
2024-07-31,S4,P151,3,371.58,272.31,7.452038956526033,14,C767,18.579
2024-05-11,S2,P112,3,436.35,290.85,6.21478268662913,14,C300,21.817500000000003
2024-02-27,S5,P96,2,148.72,112.28,1.5403452392434438,7,C1864,0.0
2024-09-27,S2,P17,3,855.1800000000001,690.6899999999999,8.531219670378654,12,C1605,42.75900000000001
2024-09-15,S2,P9,1,487.48,366.36,1.019796798382142,9,C2939,0.0
2024-04-14,S2,P87,3,2059.86,1464.51,7.560874404552999,4,C1587,102.99300000000001
2024-08-31,S4,P43,4,2492.0,1640.2,8.298461366439959,3,C110,124.60000000000001
2024-09-20,S5,P38,3,105.12,78.57000000000001,2.048269411111309,1,C1175,0.0
2024-02-08,S2,P138,4,1715.84,1074.28,7.246896483621054,2,C1341,85.792
2024-12-02,S2,P200,4,2064.04,1690.92,9.950655077278556,10,C252,103.202
2024-11-13,S1,P8,4,1251.48,921.52,5.9746536186567605,3,C1764,62.574000000000005
2024-01-08,S3,P11,4,2234.68,1664.32,4.359993646598176,0,C2545,0.0
2024-12-21,S3,P26,3,1631.85,1051.32,3.7325624189032176,11,C2729,0.0
2024-11-04,S1,P121,1,433.84,305.2,8.247449300737427,13,C1876,21.692
2024-12-27,S5,P95,3,328.53000000000003,263.22,8.120286158758365,8,C9,16.4265
2024-02-21,S4,P45,1,218.62,169.72,2.1778617903983264,12,C1107,0.0
2024-11-09,S1,P55,4,2837.24,1873.84,2.6515319048480195,2,C1464,0.0
2024-09-26,S2,P52,2,1128.78,884.98,6.252348544638217,1,C464,56.439
2024-07-25,S5,P57,2,1279.68,974.2,4.423072931720682,7,C2415,0.0
2024-03-16,S2,P172,1,684.86,490.22,8.870595843611603,14,C2512,34.243
2024-06-09,S1,P5,1,306.64,252.64,2.0238524341860766,0,C2258,0.0
2024-12-17,S2,P87,3,2059.86,1464.51,6.094938533290413,8,C693,102.99300000000001
2024-12-15,S5,P180,1,378.89,256.67,2.895339612756946,0,C2353,0.0
2024-04-01,S4,P36,3,1356.24,1077.03,3.17367338164687,8,C2343,0.0
2024-08-31,S1,P186,2,914.06,752.52,3.2827448296151345,5,C1169,0.0
2024-11-17,S3,P73,4,442.68,314.56,4.439030063465736,10,C21,0.0
2024-03-12,S4,P157,4,2624.04,1829.8,1.4510835516358849,6,C2716,0.0
2024-04-17,S4,P113,1,461.03,368.51,5.742035709146962,1,C2534,23.0515
2024-11-24,S1,P158,4,2058.96,1523.88,2.6479394407187917,5,C2439,0.0
2024-10-29,S4,P78,3,1612.2599999999998,1061.88,9.148068284277498,11,C528,80.613
2024-04-14,S3,P42,1,383.13,240.45,8.673105189969407,6,C1874,19.1565
2024-08-23,S5,P185,2,378.1,251.4,3.4527704086473694,3,C1448,0.0
2024-05-19,S3,P90,2,957.32,702.06,3.493964909557907,9,C1336,0.0
2024-07-15,S2,P47,1,288.19,204.81,3.773289910192817,0,C2028,0.0
2024-05-04,S4,P56,4,1589.24,1178.16,2.9464526468959398,13,C699,0.0
2024-09-25,S3,P167,4,1791.92,1231.84,3.8096627692321543,9,C207,0.0
2024-05-23,S3,P166,2,1309.56,905.08,3.392675854722738,0,C1697,0.0
2024-05-22,S2,P49,4,1627.96,1101.24,1.8184990424357876,5,C2979,0.0
2024-03-08,S1,P51,3,660.87,413.43,4.260314668809584,0,C646,0.0
2024-03-22,S2,P78,2,1074.84,707.92,6.983226525143781,4,C1300,53.742
2024-07-11,S4,P106,2,1159.74,907.24,9.07413992330714,4,C1969,57.987
2024-10-05,S5,P95,4,438.04,350.96,3.841691446216344,1,C1902,0.0
2024-10-31,S1,P56,4,1589.24,1178.16,5.162076195849967,6,C1153,79.462
2024-03-25,S3,P58,2,1019.72,698.06,4.322537859811607,6,C790,0.0
2024-03-27,S4,P44,3,1148.76,777.06,3.5767177955306773,3,C1328,0.0
2024-04-29,S3,P174,4,366.84,290.96,2.9068710960770123,13,C1265,0.0
2024-08-26,S5,P29,4,2528.72,1622.6,6.227888921499979,5,C970,126.43599999999999
2024-02-07,S3,P14,1,19.4,12.71,3.732797939612109,12,C1825,0.0
2024-07-24,S4,P76,4,783.2,542.16,7.766390632525561,12,C2346,39.160000000000004
2024-10-26,S3,P102,1,64.95,44.58,6.668303971850285,6,C2037,3.2475000000000005
2024-02-09,S2,P53,4,2173.72,1412.72,1.4727158057295024,8,C1303,0.0
2024-02-23,S3,P76,2,391.6,271.08,4.546926408726446,11,C1561,0.0
2024-04-06,S4,P31,3,724.77,548.28,9.157653146206654,13,C2419,36.2385
2024-09-19,S1,P170,4,2393.12,1901.08,1.6976800167965016,10,C1994,0.0
2024-02-26,S2,P195,2,522.24,391.2,8.495185136030438,10,C1960,26.112000000000002
2024-06-26,S3,P181,2,1165.9,803.42,4.7727401024823735,2,C185,0.0
2024-02-16,S2,P137,4,1361.44,895.2,7.097196897262845,12,C2496,68.072
2024-09-01,S4,P162,3,1118.79,730.02,3.687024836855533,14,C2122,0.0
2024-05-21,S5,P132,2,351.32,263.74,3.666275850273502,5,C1905,0.0
2024-12-14,S1,P15,1,553.94,367.21,4.653541195577763,8,C1129,0.0
2024-10-29,S3,P112,4,581.8,387.8,1.5410651224005392,9,C855,0.0
2024-05-15,S2,P146,4,2918.52,1972.96,9.324926986342868,6,C789,145.92600000000002
2024-02-12,S5,P151,2,247.72,181.54,9.373239644864904,13,C2961,12.386000000000001
2024-01-21,S5,P110,3,1404.36,1048.56,4.918813781819486,1,C2933,0.0
2024-11-18,S5,P102,2,129.9,89.16,5.457158889074867,5,C871,6.495000000000001
2024-01-23,S5,P182,2,234.84,173.84,4.030275866052067,8,C817,0.0
2024-05-03,S1,P196,2,798.62,615.4,2.9192199378411834,3,C364,0.0
2024-11-28,S4,P5,4,1226.56,1010.56,6.735111221729282,5,C280,61.328
2024-08-09,S4,P117,1,265.01,200.91,6.312926031108164,1,C1938,13.2505
2024-07-20,S3,P176,2,1249.04,898.86,9.488431928363688,2,C2336,62.452
2024-08-31,S4,P3,4,2147.24,1624.44,1.656469933859372,12,C1894,0.0
2024-03-30,S3,P116,3,283.47,181.59,5.894891834207075,4,C2716,14.173500000000002
2024-01-20,S5,P8,1,312.87,230.38,3.171599393143969,10,C1763,0.0
2024-09-05,S1,P26,2,1087.9,700.88,7.76936488580911,13,C174,54.39500000000001
2024-07-13,S1,P190,4,105.4,79.32,1.0490942545361213,14,C944,0.0
2024-11-29,S5,P24,3,1321.53,1052.4,4.956045342285892,6,C2133,0.0
